"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27"
"2018/08/06","®H¨½","CO",0.16,0.22,0.19,0.2,0.18,0.2,0.25,0.33,0.31,0.25,0.19,0.19,0.19,0.21,0.25,0.26,0.26,0.36,0.45,0.38,0.38,0.35,0.31,0.29
"2018/08/06","®H¨½","NOx",6.4,8.4,6.2,6.6,6,7,8.7,12,13,9.1,6.2,4.7,4.6,4.7,6.2,6.9,7.8,10,13,11,11,10,8.9,9.4
"2018/08/06","®H¨½","O3",11,7.4,9.5,7.7,8.4,6.8,6.6,9.9,16,28,39,41,45,56,74,70,50,55,49,43,39,35,31,24
"2018/08/06","®H¨½","PM10",22,23,23,24,26,24,24,23,23,22,18,18,20,21,23,28,26,25,31,33,34,32,27,26
"2018/08/06","®H¨½","SO2",1.5,2.5,2.4,2.2,2.1,2.1,2,2.5,2.6,2.4,2.3,1.8,1.7,1.6,1.7,1.6,1.4,1.7,2.1,2.8,3.2,3.4,3.8,3
"2018/08/07","®H¨½","CO",0.27,0.19,0.19,0.17,0.15,0.19,0.22,0.22,0.23,0.19,0.14,0.15,0.16,0.16,0.17,0.17,0.28,0.36,0.34,0.36,0.27,0.26,0.24,0.23
"2018/08/07","®H¨½","NOx",9.8,7.6,7.7,6.3,5.7,6.6,7.7,8.6,10,7.6,5,4.5,5.1,5,5.7,6,9.6,14,14,12,10,9.5,9.1,9
"2018/08/07","®H¨½","O3",21,24,24,20,16,13,13,14,23,41,47,47,53,60,65,67,68,66,59,43,39,35,33,27
"2018/08/07","®H¨½","PM10",30,31,28,28,26,26,28,27,25,26,24,20,21,24,27,33,40,43,46,43,38,37,37,36
"2018/08/07","®H¨½","SO2",3.6,2.2,1.9,1.5,1.3,1.3,1.3,1.3,1.7,2,1.4,1.1,1.2,1.1,1,1.1,3.3,3.8,3.2,2.1,2.3,2.6,2.8,2.6
"2018/08/08","®H¨½","CO",0.22,0.15,0.14,0.14,0.14,0.15,0.19,0.21,0.18,0.22,0.16,0.13,0.13,0.13,0.14,0.15,0.21,0.27,0.38,0.36,0.3,0.28,0.24,0.2
"2018/08/08","®H¨½","NOx",7.7,6.9,6.1,6.1,6.4,6.3,7.5,8.2,7.7,8.1,7.1,5.3,5.8,5.4,5.7,6.3,8.2,9.3,14,14,12,10,9.2,7.4
"2018/08/08","®H¨½","O3",21,21,22,21,20,19,19,22,28,40,46,44,43,47,53,61,71,66,62,47,47,39,39,49
"2018/08/08","®H¨½","PM10",38,37,29,23,24,23,23,24,24,28,30,30,24,20,22,26,36,40,42,43,37,34,37,35
"2018/08/08","®H¨½","SO2",2.2,1.8,1.6,1.5,1.3,1.4,1.5,1.6,1.7,1.9,1.7,1.4,1.3,1.2,1.3,1.5,1.8,2.4,4.5,2.9,2.1,2.4,2.4,2.3
"2018/08/09","®H¨½","CO",0.19,0.2,0.21,0.22,0.25,0.24,0.26,0.27,0.16,0.15,0.14,NA,NA,0.16,0.17,0.18,0.2,0.28,0.3,0.26,0.28,0.33,0.31,0.29
"2018/08/09","®H¨½","NOx",7,6.1,6.9,6.4,8.1,7.7,8.8,9.5,6.3,5.7,5.9,NA,NA,5,5.5,6.4,6.6,8.4,9.4,9.4,10,11,13,12
"2018/08/09","®H¨½","O3",44,44,34,31,20,22,19,21,31,35,39,NA,50,53,64,70,70,72,65,57,50,40,23,20
"2018/08/09","®H¨½","PM10",31,28,30,32,37,42,43,40,31,26,27,NA,23,26,31,39,44,41,37,38,39,39,40,39
"2018/08/09","®H¨½","SO2",2.1,1.7,1.9,1.9,1.9,1.8,1.8,2.1,2,1.7,1.6,NA,NA,1.2,1.2,1.2,1.9,2.1,2.5,2.6,2.9,3.3,3,3.1
"2018/08/10","®H¨½","CO",0.23,0.24,0.24,0.24,0.22,0.24,0.27,0.28,0.29,0.2,0.19,0.18,0.18,0.18,0.25,0.31,0.25,0.26,0.3,0.31,0.3,0.35,0.31,0.33
"2018/08/10","®H¨½","NOx",9.1,10,10,9.7,8.7,8,8.7,8.6,11,7.2,6.1,5.7,5.9,5.9,NA,9.3,9.4,11,14,15,12,12,12,14
"2018/08/10","®H¨½","O3",24,20,15,14,14,14,17,25,31,44,54,55,56,58,83,101,84,76,60,50,50,43,35,26
"2018/08/10","®H¨½","PM10",39,40,42,41,39,39,39,42,42,39,36,34,31,26,34,48,49,43,44,43,32,27,33,39
"2018/08/10","®H¨½","SO2",2.3,2.6,1.9,1.4,1.4,1.5,1.5,1.6,1.8,1.7,1.5,1.3,1.1,1.1,1.4,1.6,1.1,1.4,1.8,2,1.9,2,2.3,3
"2018/08/11","®H¨½","CO",0.3,0.3,0.28,0.27,0.25,0.26,0.31,0.35,0.3,0.28,0.22,0.22,0.31,0.31,0.35,0.38,0.4,0.39,0.46,0.48,0.44,0.47,0.41,0.34
"2018/08/11","®H¨½","NOx",14,14,11,10,8.4,7.9,9.4,10,8.6,8.2,6.4,6.7,8.3,8.9,8.7,11,12,13,14,14,12,12,12,8.4
"2018/08/11","®H¨½","O3",20,15,15,13,16,19,18,22,31,48,50,55,79,89,92,77,63,58,49,36,33,31,27,28
"2018/08/11","®H¨½","PM10",39,39,40,41,41,38,42,43,39,38,36,33,34,42,49,54,52,38,28,35,38,38,43,44
"2018/08/11","®H¨½","SO2",2.4,3.1,2.4,2.1,1.7,1.8,1.6,1.8,1.9,1.9,1.5,1.3,1.5,1.6,2.5,2.3,1.4,1.6,1.7,2,2.2,2.3,2.8,2.6
"2018/08/12","®H¨½","CO",0.32,0.28,0.27,0.25,0.26,0.28,0.34,0.32,0.31,0.27,0.23,0.22,0.21,0.2,0.23,0.26,0.33,0.33,0.3,0.31,0.39,0.41,0.35,0.32
"2018/08/12","®H¨½","NOx",7.8,8.6,8.8,7.3,8,8,11,11,9.8,8.2,6.9,6.4,6.5,6.6,7.1,8,9.6,10,10,11,14,16,14,12
"2018/08/12","®H¨½","O3",27,21,22,25,22,17,16,19,26,45,58,57,55,53,56,67,84,80,65,58,46,30,29,23
"2018/08/12","®H¨½","PM10",42,42,39,37,37,39,42,43,40,37,31,33,37,30,31,36,45,54,47,42,45,44,44,45
"2018/08/12","®H¨½","SO2",2.1,1.6,1.5,1,1,0.9,1.4,1.1,1.1,1.3,1.1,0.8,0.6,0.4,0.4,0.4,0.6,0.8,0.8,1.1,1.4,1.4,1.7,1.9
"2018/08/13","®H¨½","CO",0.3,0.29,0.27,0.23,0.19,0.21,0.23,0.3,0.35,0.28,0.23,0.21,0.21,0.26,0.35,0.35,0.28,0.33,0.26,0.25,0.25,0.24,0.21,0.22
"2018/08/13","®H¨½","NOx",11,8.9,7.6,6.9,6.1,7.7,9,11,13,8.7,7,6.2,5.8,7.1,13,12,12,12,11,9.7,10,10,9.1,10
"2018/08/13","®H¨½","O3",21,18,23,27,32,25,21,14,22,39,50,49,51,74,92,70,57,48,36,34,26,24,22,14
"2018/08/13","®H¨½","PM10",41,40,39,37,37,36,36,38,36,34,37,36,30,NA,47,47,39,29,21,12,12,16,14,16
"2018/08/13","®H¨½","SO2",1.8,1.9,1.7,1.5,1.5,1.8,1.6,1.8,2.3,2.1,1.8,1.5,1.3,1.3,1.3,1.5,1.4,1.6,1.6,1.6,2.2,1.9,2,2.4
"2018/08/14","®H¨½","CO",0.2,0.22,0.21,0.2,0.2,0.22,0.27,0.27,0.35,0.31,0.2,0.2,0.23,0.32,0.29,0.38,0.31,0.42,0.37,0.32,0.3,0.31,0.26,0.25
"2018/08/14","®H¨½","NOx",8.9,8.8,8.1,7,7.2,8.3,9.3,11,12,12,7.7,5.7,8.1,14,12,16,13,16,15,13,13,15,11,11
"2018/08/14","®H¨½","O3",15,13,13,13,11,9.8,9.3,8.9,16,31,39,41,44,70,53,41,41,36,32,32,27,24,24,18
"2018/08/14","®H¨½","PM10",20,20,19,21,21,21,25,26,23,18,14,13,15,23,27,21,19,14,16,18,12,11,14,15
"2018/08/14","®H¨½","SO2",2.5,2.1,2.1,1.6,1.7,1.8,1.6,1.6,2.1,2.5,2,1.6,1.4,1.7,1.7,2.4,3.2,3.6,3.5,3.2,2.9,3.1,3.2,3.1
"2018/08/15","®H¨½","CO",0.2,0.2,0.18,0.19,0.19,0.22,0.28,0.34,0.38,0.33,0.22,0.16,NA,0.21,0.22,0.28,0.32,0.38,0.37,0.41,0.41,0.34,0.28,0.24
"2018/08/15","®H¨½","NOx",8.1,7.1,6.1,7.4,7.3,8.2,9.8,14,16,14,8.9,5.2,NA,9,8.6,11,13,16,13,18,15,13,10,8.8
"2018/08/15","®H¨½","O3",18,16,17,13,11,9.9,9.7,9.9,13,16,24,NA,30,28,36,34,30,26,24,14,11,11,13,14
"2018/08/15","®H¨½","PM10",15,16,15,14,15,19,19,20,23,22,22,19,NA,11,13,15,17,20,20,19,20,24,25,21
"2018/08/15","®H¨½","SO2",2,1.6,1.4,1.7,1.1,1.7,1.5,2.3,2.6,2.7,2.2,1.6,NA,1.1,1.1,1.4,1.6,2.2,2.2,2.9,3,3.1,3.1,3
"2018/08/16","®H¨½","CO",0.2,0.2,0.2,0.18,0.17,0.21,0.28,0.3,0.28,0.24,0.15,0.15,0.16,0.14,0.2,0.21,0.19,0.22,0.26,0.2,0.22,0.2,0.2,0.19
"2018/08/16","®H¨½","NOx",7.1,7.4,7.7,7.1,6.1,7.6,10,11,11,12,5.3,5.2,6.3,5.5,8.6,8.1,6.8,7.4,8.7,8.6,9.6,9.1,9,8
"2018/08/16","®H¨½","O3",12,9.5,8.2,8.3,9.6,8.3,6.9,10,17,25,33,35,34,37,46,49,37,32,31,34,31,28,25,23
"2018/08/16","®H¨½","PM10",24,26,25,26,24,24,23,25,27,32,29,18,15,16,21,25,18,11,15,14,11,11,9,8
"2018/08/16","®H¨½","SO2",2.1,1.6,2,1.5,1.3,1.3,1.4,1.6,1.7,1.8,1.5,1.1,1,0.8,0.8,0.9,0.8,1,1.2,1.3,1.5,1.5,1.6,1.7
"2018/08/17","®H¨½","CO",0.18,0.15,0.15,0.15,0.15,0.16,0.22,0.26,0.29,0.25,0.21,0.15,0.16,0.16,0.18,0.24,0.28,0.29,0.24,0.4,0.38,0.35,0.34,0.21
"2018/08/17","®H¨½","NOx",8.1,7.9,7.7,7.5,7.1,8,12,12,15,12,9.8,6.8,6.3,6.7,7.2,9.3,11,12,9.4,19,15,15,14,9.4
"2018/08/17","®H¨½","O3",21,19,17,14,12,13,8.8,12,13,21,35,39,37,48,48,44,41,38,35,21,20,15,14,14
"2018/08/17","®H¨½","PM10",11,13,15,19,20,21,24,25,25,29,24,20,21,21,21,20,20,14,12,17,21,29,29,19
"2018/08/17","®H¨½","SO2",2.2,2,2,2,2,2.4,3.3,2.8,3,2.5,2.5,2.3,2.4,2.3,2.2,2.2,2.4,2.5,2.6,3.6,3.5,4,4,3.3
"2018/08/18","®H¨½","CO",0.21,0.22,0.23,0.2,0.21,0.24,0.27,0.27,0.3,0.24,0.18,0.22,0.21,0.25,0.23,0.22,0.24,0.23,0.25,0.24,0.21,0.2,0.24,0.21
"2018/08/18","®H¨½","NOx",8.6,7,8,6.3,7.7,7.8,8.4,7.1,11,8.6,4.8,6.7,7,8.8,8.2,7.6,8.1,9.1,9.9,10,8.4,7.5,7.8,6.9
"2018/08/18","®H¨½","O3",16,15,11,14,9,8.4,11,16,18,29,37,35,38,43,38,35,32,28,29,26,25,25,19,18
"2018/08/18","®H¨½","PM10",21,24,24,23,20,25,26,24,25,23,16,17,22,27,21,10,11,12,11,10,12,13,11,13
"2018/08/18","®H¨½","SO2",2.2,1.6,1.4,1.2,1.3,1.1,1.3,1.2,1.6,1.4,0.9,0.8,0.7,0.9,0.9,0.8,0.9,0.9,0.9,1,1.1,1,1,1
"2018/08/19","®H¨½","CO",0.2,0.17,0.17,0.17,0.15,0.18,0.25,0.25,0.25,0.31,0.22,0.15,0.15,0.19,0.19,0.2,0.21,0.21,0.23,0.28,0.26,0.23,0.22,0.18
"2018/08/19","®H¨½","NOx",6.7,6.7,6.9,6.7,5.8,6.5,11,9.5,9.9,10,8.4,6.2,5.9,7.1,7.8,8.5,13,9.8,10,12,12,8.9,8.9,7
"2018/08/19","®H¨½","O3",18,17,15,12,12,9.9,7.7,11,15,25,33,31,34,37,32,37,29,33,31,26,23,23,19,20
"2018/08/19","®H¨½","PM10",12,11,18,22,20,17,19,22,21,19,17,13,11,15,11,11,16,12,6,10,14,11,9,8
"2018/08/19","®H¨½","SO2",2.1,1.8,2,1.7,1.6,1.7,2.1,2.1,2.5,2.4,2.3,1.8,1.6,1.4,1.4,1.7,1.6,1.6,1.7,1.9,2,2.2,2.2,2.2
"2018/08/20","®H¨½","CO",0.19,0.18,0.16,0.16,0.16,0.19,0.29,0.25,0.21,0.21,0.16,0.14,0.16,0.17,0.21,0.24,0.3,0.24,0.29,0.35,0.31,0.26,0.28,0.18
"2018/08/20","®H¨½","NOx",6.6,6.5,5.7,5.6,6.5,7.1,10,9.8,9.6,8.8,6.6,5.6,6.3,7.6,9,9.8,13,11,12,15,14,10,10,7.3
"2018/08/20","®H¨½","O3",16,14,16,15,12,10,9.1,14,17,26,29,33,37,41,34,35,34,42,45,36,31,28,21,17
"2018/08/20","®H¨½","PM10",13,14,11,12,11,15,20,21,20,14,15,12,6,9,12,11,15,20,19,16,14,17,21,23
"2018/08/20","®H¨½","SO2",1.9,1.4,1.4,1.3,1.7,1.5,1.6,1.7,2.1,1.7,1.4,1.1,1.1,1.2,1.1,1.4,1.6,2.4,2.2,2.3,2.5,2,2,1.9
"2018/08/21","®H¨½","CO",0.16,0.16,0.17,0.18,0.17,0.18,0.27,0.24,0.24,0.2,0.2,0.15,0.17,0.2,0.24,0.3,0.31,0.35,0.26,0.38,0.41,0.32,0.3,0.25
"2018/08/21","®H¨½","NOx",6.1,6,6.3,7.9,7.9,7.2,11,9.2,10,7.2,7.8,5.5,5.7,5.6,8.5,11,13,11,10,16,18,13,11,9.1
"2018/08/21","®H¨½","O3",17,11,11,6,4.2,9.3,6.2,11,19,30,39,36,40,46,51,62,55,50,37,26,19,21,20,20
"2018/08/21","®H¨½","PM10",22,22,22,26,24,21,23,25,26,22,17,15,15,16,19,19,27,34,28,19,18,20,19,16
"2018/08/21","®H¨½","SO2",1.7,1.3,1.3,1.4,1.5,1.4,1.5,1.6,2.2,1.6,1.7,1.2,1.1,1.1,1.1,1.3,1.5,1.9,1.7,2,2.5,2.7,2.9,2.8
"2018/08/22","®H¨½","CO",0.24,0.24,0.22,0.22,0.23,0.26,0.3,0.33,0.38,0.29,0.31,0.33,0.31,0.31,0.34,0.31,0.51,0.41,0.31,0.38,0.3,0.33,0.33,0.31
"2018/08/22","®H¨½","NOx",8.5,8.9,7.9,7.1,7.1,8.2,11,9.7,11,7.3,7.6,9.1,8.9,9.2,11,12,22,15,14,16,11,13,13,10
"2018/08/22","®H¨½","O3",17,15,16,15,13,9.4,9.7,15,26,43,43,51,59,55,56,54,42,34,34,33,31,27,22,20
"2018/08/22","®H¨½","PM10",16,19,21,21,21,26,27,25,30,25,21,22,20,23,23,20,23,26,16,8,9,13,16,19
"2018/08/22","®H¨½","SO2",1.7,2.1,2,1.7,1.5,1.3,2.4,1.5,1.6,1.8,1.8,1.7,1.5,1.4,1.6,1.6,2.8,2.3,2.3,2.4,2.2,3,2.3,2.2
"2018/08/23","®H¨½","CO",0.26,0.27,0.25,0.25,0.24,0.26,0.29,0.36,0.36,0.31,0.25,0.25,0.31,NA,NA,0.27,0.27,0.29,0.36,0.32,0.3,0.24,0.13,0.11
"2018/08/23","®H¨½","NOx",8.3,7.6,6.8,6.6,6.6,6.3,7,8.9,8.3,7.5,6.1,6.8,7.2,NA,NA,11,12,13,16,14,13,12,6.7,6.3
"2018/08/23","®H¨½","O3",19,18,14,13,12,13,14,16,26,41,45,41,53,NA,44,46,39,32,23,22,18,17,26,29
"2018/08/23","®H¨½","PM10",16,15,20,20,18,21,23,21,20,19,20,20,20,NA,28,21,14,16,15,14,15,18,13,7
"2018/08/23","®H¨½","SO2",2.3,1.9,1.9,1.7,1.6,1.3,1.3,1.4,1.6,1.7,1.8,1.5,1.4,NA,NA,1.4,1.4,1.7,2.1,2.4,2.5,2.8,2.3,2
"2018/08/24","®H¨½","CO",0.1,0.15,0.14,0.14,0.14,0.15,0.18,0.26,0.3,0.27,0.22,0.23,0.22,0.21,0.21,0.23,0.3,0.33,0.41,0.43,0.35,0.34,0.27,0.24
"2018/08/24","®H¨½","NOx",5.5,5,5.8,5.7,5.5,5.7,6.4,8.9,11,9.9,7.1,7,8.7,7.9,9.2,9.1,12,13,16,16,14,14,11,8.7
"2018/08/24","®H¨½","O3",30,27,25,25,24,24,29,30,29,31,34,37,34,34,32,35,32,28,24,20,21,18,18,18
"2018/08/24","®H¨½","PM10",6,4,2,1,2,3,2,6,9,9,6,6,11,11,9,7,6,5,8,13,12,12,13,12
"2018/08/24","®H¨½","SO2",2.3,1.4,1.6,1.5,1.6,1.2,1.2,1.6,2,2.1,2.1,2,1.9,1.8,2.2,1.8,1.9,2.1,2.4,2.7,3.2,3.5,3.2,2.6
"2018/08/25","®H¨½","CO",0.23,0.23,0.21,0.21,0.18,0.2,0.24,0.3,0.29,0.23,0.27,0.2,0.18,0.23,0.27,0.33,0.38,0.4,0.48,0.41,0.35,0.3,0.29,0.26
"2018/08/25","®H¨½","NOx",8,8.1,7.3,8.4,6.3,6,7.6,8.4,9.1,7.6,10,6.7,5.7,7,8,9.2,12,13,13,12,12,8.7,9.6,7.1
"2018/08/25","®H¨½","O3",17,14,13,10,14,15,14,19,23,28,31,34,39,40,37,40,39,37,34,34,31,36,33,38
"2018/08/25","®H¨½","PM10",11,12,17,21,19,17,17,14,15,16,13,10,11,10,10,13,18,21,20,18,17,14,13,11
"2018/08/25","®H¨½","SO2",1.7,1.9,1.7,2.2,1.6,1.4,1.5,1.7,1.9,1.9,1.9,1.7,1.3,1.2,1.5,1.8,1.9,2.1,2.1,2.4,2.4,2.3,3.6,2
"2018/08/26","®H¨½","CO",0.26,0.28,0.28,0.26,0.26,0.28,0.3,0.41,0.39,0.31,0.3,0.27,0.27,0.33,0.34,0.31,0.31,0.33,0.35,0.41,0.39,0.39,0.38,0.34
"2018/08/26","®H¨½","NOx",6.4,6.5,6.8,6.4,5.6,7.2,8.3,13,11,7.2,7.2,5.8,5.7,7.1,7.8,7.6,7.8,8.9,10,13,12,10,9.9,8.9
"2018/08/26","®H¨½","O3",36,30,23,20,20,18,20,19,29,36,37,43,45,50,49,41,43,45,42,35,29,29,21,22
"2018/08/26","®H¨½","PM10",11,14,14,16,15,18,22,23,22,15,14,18,18,13,16,21,19,15,15,17,20,19,18,23
"2018/08/26","®H¨½","SO2",2.1,1.9,1.8,1.8,1.8,1.7,1.8,1.9,2.3,2.3,2.2,1.8,1.5,1.6,1.5,1.5,1.5,1.6,1.7,2.2,2.2,2.4,2.5,2.7
"2018/08/27","®H¨½","CO",0.31,0.26,0.23,0.24,0.23,0.25,0.31,0.34,0.32,0.24,0.23,0.22,0.23,0.27,0.27,0.25,0.24,0.2,0.2,0.33,0.26,0.25,0.22,0.18
"2018/08/27","®H¨½","NOx",8.5,7.6,6.2,6.4,6.3,6.8,8.4,9.7,10,7.2,6.2,6.8,7.2,11,10,11,11,9.1,8.5,18,13,12,13,10
"2018/08/27","®H¨½","O3",20,17,22,17,15,15,18,24,25,30,36,38,43,40,38,33,29,30,26,18,21,18,14,15
"2018/08/27","®H¨½","PM10",19,21,24,22,20,18,19,16,18,20,15,15,16,13,14,18,13,8,9,10,10,11,11,12
"2018/08/27","®H¨½","SO2",3.2,1.7,1.5,1.5,1.2,1.1,1.4,1.5,1.8,1.6,1.4,1.2,1,1,1,1.2,1.2,1.3,1.2,2.2,1.9,2.3,3,2.3
"2018/08/28","®H¨½","CO",0.17,0.18,0.16,0.15,0.15,0.16,0.23,0.26,0.28,0.2,0.16,0.16,0.17,0.17,0.2,0.13,0.14,0.3,0.46,0.36,0.35,0.3,0.23,0.21
"2018/08/28","®H¨½","NOx",7.9,9.5,7.1,6.8,6.9,6.7,10,11,11,9.3,6.8,7.3,8,8.2,8.6,8.6,9.6,15,22,20,20,15,12,11
"2018/08/28","®H¨½","O3",15,10,12,13,12,9.5,7.6,9.4,13,19,24,28,28,23,22,18,17,11,5.3,6,4.3,6.5,6.3,6.3
"2018/08/28","®H¨½","PM10",13,16,18,13,14,15,16,21,18,16,13,7,7,11,10,8,9,9,13,15,15,14,15,15
"2018/08/28","®H¨½","SO2",2.2,2.4,1.5,1.5,1.5,1.3,1.6,1.5,1.9,2.2,1.6,1.6,1.4,1.1,1.2,1.1,1.2,1.4,2,2.7,3.5,3.7,3.5,3.1
"2018/08/29","®H¨½","CO",0.16,0.17,0.17,0.17,0.15,0.15,0.21,0.31,0.23,0.3,0.21,0.27,0.21,0.18,0.15,0.14,0.2,0.27,0.36,0.31,0.31,0.28,0.26,0.22
"2018/08/29","®H¨½","NOx",8.5,7.1,6.6,6.9,6.6,6.8,8.9,12,14,14,10,12,8.4,7.6,6.7,6.3,8,11,17,17,15,14,13,10
"2018/08/29","®H¨½","O3",6.3,6.1,5.7,4.3,3.7,4.9,3.5,4.8,6.8,8.3,13,20,17,14,21,19,17,12,5.3,4.3,2.9,2.5,2.5,2.3
"2018/08/29","®H¨½","PM10",16,18,17,19,17,16,14,14,14,13,13,14,14,14,11,11,13,12,15,15,16,20,21,22
"2018/08/29","®H¨½","SO2",1.7,1.8,1.6,1.3,1.3,1.2,1.3,1.4,1.9,2.2,2,2.1,1.6,1.3,1.4,1.1,1.1,1.3,1.4,3.3,2.4,2.7,2.5,2.7
"2018/08/30","®H¨½","CO",0.18,0.16,0.15,0.15,0.15,0.18,0.25,0.31,0.3,0.22,0.16,0.15,0.15,0.14,0.15,0.15,0.18,0.29,0.4,0.48,0.34,0.34,0.24,0.23
"2018/08/30","®H¨½","NOx",9.6,7.4,7.6,7.6,7.3,8.4,13,13,15,12,7.8,6.7,6.9,6.8,NA,5,7.4,11,14,18,15,11,9,8.6
"2018/08/30","®H¨½","O3",2.5,2.8,2.8,2.3,2.3,3,3,3.8,5.8,12,16,19,21,21,27,35,34,29,17,10,6.9,6,4.7,3.7
"2018/08/30","®H¨½","PM10",19,18,18,19,20,16,16,22,24,20,17,15,13,18,NA,11,16,20,24,23,23,26,21,18
"2018/08/30","®H¨½","SO2",3,1.8,1.6,1.6,1.5,1.3,1.9,2.3,2.7,2.4,2,1.6,1.3,1.1,1,1,0.9,1.3,1.4,2.2,3,3,3.1,2.7
"2018/08/31","®H¨½","CO",0.24,0.12,0.14,0.1,0.12,0.15,0.23,0.29,0.32,0.35,0.29,0.13,0.12,0.12,0.14,0.13,0.27,0.36,0.4,0.32,0.36,0.32,0.27,0.2
"2018/08/31","®H¨½","NOx",8.2,5.5,5.7,5.3,6.7,6.8,11,12,17,19,14,6.5,6.4,5,4.8,5,10,13,15,11,13,12,9.3,7.3
"2018/08/31","®H¨½","O3",3,4.6,3.2,4.1,2.6,3.5,2.9,4.1,5.8,9.2,19,25,24,29,35,30,26,21,15,14,12,11,11,11
"2018/08/31","®H¨½","PM10",17,19,17,18,21,20,18,18,22,23,20,18,17,14,16,18,17,20,22,24,26,31,31,29
"2018/08/31","®H¨½","SO2",2.3,2,1.9,1.6,1.6,1.5,1.7,2.1,2.8,3.3,3.3,2.5,2,1.6,1.3,1.1,1.3,1.6,2.4,2.7,3.2,3.2,3.2,2.8
"2018/09/01","®H¨½","CO",0.19,0.25,0.2,0.18,0.18,0.19,0.27,0.25,0.24,0.3,0.23,0.19,0.18,0.14,0.17,0.17,0.26,0.28,0.25,0.27,0.41,0.4,0.31,0.28
"2018/09/01","®H¨½","NOx",6.6,10,7.3,6.6,5.9,7.9,9.7,9.5,8.9,12,9.4,5.5,5.1,4.7,5.8,5.9,9.5,11,10,9.5,15,17,11,12
"2018/09/01","®H¨½","O3",9.6,3.9,7.9,9,9.4,4.3,5,7.6,10,15,22,30,34,30,30,34,45,48,39,40,23,11,18,13
"2018/09/01","®H¨½","PM10",29,28,26,26,23,20,24,25,23,23,26,30,27,19,18,20,24,31,30,27,31,35,34,30
"2018/09/01","®H¨½","SO2",2.6,2.2,1.9,2.2,1.6,1.5,1.7,1.9,1.9,2.1,2,1.6,1.4,1.1,1.1,1,1.4,1.3,1.3,1.7,1.8,3.1,2.4,3
"2018/09/02","®H¨½","CO",0.31,0.25,0.25,0.26,0.25,0.26,0.29,0.24,0.2,0.17,0.16,0.16,0.15,0.15,0.14,0.15,0.17,0.21,0.2,0.24,0.24,0.21,0.18,0.16
"2018/09/02","®H¨½","NOx",11,9,8.6,9,7.7,7.8,11,7.4,5.8,5.5,4.7,4.9,4.5,5,5.8,5.8,5.9,8.5,7.1,9.3,9.1,8.2,6.6,5.8
"2018/09/02","®H¨½","O3",9.5,10,8.7,5.3,5.3,5.4,6.3,14,21,27,29,33,38,43,47,53,41,32,31,27,22,18,18,17
"2018/09/02","®H¨½","PM10",29,29,28,29,28,31,35,33,26,26,21,17,18,19,21,25,27,24,23,26,25,23,21,17
"2018/09/02","®H¨½","SO2",3.5,2.1,1.9,2.2,2,1.8,3.5,1.9,1.6,1.4,1.1,0.9,0.9,0.9,0.9,1.1,1.1,1.5,1,1.3,1.5,1.5,1.6,1.5
"2018/09/03","®H¨½","CO",0.14,0.11,0.11,0.11,0.11,0.14,0.2,0.23,0.22,0.26,0.18,0.11,0.11,0.12,0.12,0.13,0.14,0.17,0.18,0.21,0.28,0.28,0.22,0.23
"2018/09/03","®H¨½","NOx",5.2,3.4,3.8,4.1,4.3,5.8,7.9,9.1,11,9.5,6,3.2,3.8,4.8,4.3,5.1,5.4,6.7,8.3,9.7,13,14,10,12
"2018/09/03","®H¨½","O3",15,13,12,10,8.3,6.8,6.4,8.8,14,26,32,29,28,42,44,43,37,31,27,21,13,7.3,8.4,5.1
"2018/09/03","®H¨½","PM10",22,22,16,16,18,22,20,24,31,32,22,14,16,16,17,23,26,24,23,23,21,26,29,27
"2018/09/03","®H¨½","SO2",2.2,1.8,1.6,1.6,1.7,2.2,2.4,2.2,2.5,2.4,2.3,1.9,1.7,1.7,1.6,1.5,1.6,1.7,2.1,2.3,2.6,3.9,3.5,4.7
"2018/09/04","®H¨½","CO",0.2,0.18,0.17,0.16,0.16,0.18,0.26,0.3,0.32,0.21,0.16,0.14,0.13,0.12,0.14,0.16,0.19,0.21,0.23,0.22,0.2,0.25,0.2,0.18
"2018/09/04","®H¨½","NOx",11,8.6,8.3,8.7,9.4,10,12,13,16,11,8.5,6,5.4,4.9,4.8,5.6,7.1,7.8,9.6,8.8,7.9,9.1,7.6,7.4
"2018/09/04","®H¨½","O3",3.9,4.3,4.3,3.6,3.8,3,4.3,8.1,16,28,35,37,31,34,NA,49,56,52,43,37,37,30,25,27
"2018/09/04","®H¨½","PM10",30,30,23,19,18,22,27,31,39,39,43,35,24,NA,20,21,24,24,31,34,21,18,23,21
"2018/09/04","®H¨½","SO2",3.7,2.2,1.8,1.6,1.9,1.7,1.5,1.7,2.3,2,1.3,1,0.5,0.3,NA,0.4,0.5,0.7,1.2,1.1,1,1.4,1.3,1.5
"2018/09/05","®H¨½","CO",0.16,0.18,0.17,0.16,0.16,0.18,0.2,0.28,0.42,0.27,0.18,0.18,0.21,0.22,0.25,0.3,0.31,0.29,0.51,0.57,0.53,0.45,0.34,0.31
"2018/09/05","®H¨½","NOx",6.1,5.4,5.2,5.1,5.3,6.3,8,11,14,11,6.8,5.8,7.7,8.5,9.8,13,11,13,19,19,18,16,12,11
